wczeœniactwo - 31hbd	ICD10:P07.3	1	1	Inne przypadki wczeœniactwa
ból w klatka piersiowy ( typowy )	ICD10:R07.3	3	3	Inne bóle w klatce piersiowej
dyskomfort w klata piersiowy zwi¹zanego z podwy¿szyæ ciœnienie têtniczy krew	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreœlony
okresowo uczucie ko³atania serce	ICD10:R00.2	2	2	
choroba wieñcow	ICD10:I25.1	1	1	Choroba serca w przebiegu mia¿d¿ycy
palenie tytoñ : 1/4 paczka dziennie	ICD10:Z72.0	1	1	U¿ywanie tytoniu
ból w klatka piersiowy nasilaæ siê przy oddychanie i przy próba poruszenie siê trwaæ kilka minuta bez zwi¹zek z wysi³ek fizyczny	ICD10:R07.1	1	1	Ból w klatce piersiowej podczas oddychania
niedobór wit d	ICD10:E55.9	1	1	Niedobór witaminy D, nieokreœlony
zabieg ginekologiczny na szyjka macica	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
palenie tytoñ : do 5 papierosów/dziennie	ICD10:Z72.0	1	1	U¿ywanie tytoniu
( wysypka )	ICD10:R21	1	1	Rumieñ i inne nieswoiste wysypki skórne
nag³y zgon	ICD10:R96	2	4	Inny nag³y zgon z nieznanej przyczyny
wrodzony wada serce pod postaæ krytyczny zwê¿enie zastawka aortlanej	ICD10:Q23.0	1	1	Wrodzone zwê¿enie zastawki aortalnej
ca³kowity blok przedsionkowo-komorowy	ICD10:I44.2	3	3	Blok przedsionkowo-komorowy zupe³ny
wrodzony wada serce - hipoplazja komora prawy z zwê¿enie droga odp³yw	ICD10:Q22.6	1	2	Zespó³ niedorozwoju prawej czêœci serca
operacja naciêcie przegroda miêdzyprzedsionkowej	ICD10:Z98.8	1	2	Inne okreœlone stany po zabiegach chirurgicznych
operacja metoda korekcja ca³kowity ( jatene ' a )	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
³agodny rekoarktacja	ICD10:I77	4	5	Inne choroby têtnic i têtniczek
wrodzony wada serce pod postaæ ubytek miêdzykomorowy i miêdzyprzedsionkowego	ICD10:Q21	1	1	Wrodzone wady rozwojowe przegród serca
wielopoziomowy zwê¿enie ttp³ucnych	ICD10:Q25.8	1	3	Inne wrodzone wady rozwojowe du¿ych têtnic
implantacja stent isthmus 10x29 milimetr do lpa	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
przemieszczenie stent do lewy ga³êzie p³ucny p³atowy dolny	ICD10:T82.5	1	3	Mechaniczne powik³anie innych urz¹dzeñ i implantów sercowych i naczyniowych
implantacja stent ld max 36 milimetr na cewnik biba 16x40 milimetr	ICD10:Z95.8	1	2	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja stent do rpa	ICD10:Z95.8	3	3	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
ból w klatka piersiowy zlokalizowaæ za mostek i po lewy strona	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
ból promieniowaæ do lewy koñczyna górny	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
ból rozrywaæ	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
pokas³ywanie - kaszel o charakter produktywny	ICD10:R05	1	1	Kaszel
z³amaæ kolec biodrowy po lewy strona	ICD10:S32.3	1	1	Z³amanie koœci biodrowej
podejrzenie ann	ICD10:J30.4	1	1	Alergiczne zapalenie b³ony œluzowej nosa, nieokreœlone
chirurgiczny walwuloplastyce	ICD10:Z98.8	2	2	Inne okreœlone stany po zabiegach chirurgicznych
fakomatoza ?	ICD10:Q85.9	1	1	Fakomatoza, nieokreœlona
zmiana   na   skóra	ICD10:R23.8	1	1	Inne i nieokreœlone zmiany skórne
operacja metfontana - tunel zewn¹trzprzedsionkowy bez fenestracji	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
niedro¿noœæ prawy ¿y³a biodrowy zewnêtrzny	ICD10:I80.0	2	4	Zapalenie i zakrzepowe zapalenie ¿y³ powierzchownych koñczyn dolnych
zwê¿enie lpa	ICD10:Q25.6	4	6	Zwê¿enie pnia p³ucnego
leczenie operacyjny z u¿ycie graftu komorowy - p³ucny	ICD10:Z98.8	1	2	Inne okreœlone stany po zabiegach chirurgicznych
korekcja z u¿ycie homograftu	ICD10:Z95.8	2	8	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja stent cp i zastawka melody	ICD10:Z95.3	1	1	Obecnoœæ ksenogenicznej zastawki serca
przetrwaæ ¿yæ g³ówny górny lewo uchodziæ do zatoka wieñcowy	ICD10:Q26.1	2	2	Przetrwa³a p³odowa lewa górna ¿y³a g³ówna
lewostronny zespolenie systemowo-p³ucnym	ICD10:Z98.8	2	4	Inne okreœlone stany po zabiegach chirurgicznych
operacja typ dwukierunkowy glenn po strona prawy	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
i po strona lewy	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
zespolenie centralny systemowo-p³ucnym 6 milimetr	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
operacja metoda fontana z podwi¹zaniem zespolenie centralny	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
wole guzowaty tarczyca w stadium eutyreozy	ICD10:E04.9	5	7	Wole nietoksyczne, nieokreœlone
zaburzenie miesi¹czkowania	ICD10:N92.6	2	8	Nieregularne miesi¹czki, nieokreœlone
kamica nerka prawy	ICD10:N20.0	5	5	Kamica nerki
ból g³owa w noc	ICD10:R51	1	1	Ból g³owy
wole guzkowy tarczyca uciskaæ na tchawica	ICD10:E04.2	1	1	Wole wieloguzkowe, nietoksyczne
choroba zwyrodnienie staw	ICD10:M15.9	1	1	Choroba zwyrodnieniowa wielostawowa, nieokreœlona
niedoczynnoœæ tarczyca w trakt terapia substytucyjny	ICD10:E03.9	1	1	Niedoczynnoœæ tarczycy, nieokreœlona
nawracaæ krwawienie z drogi rodny	ICD10:N93.9	1	1	Nieprawid³owe krwawienia maciczne i pochwowe, nieokreœlone
napadowy ból g³owa	ICD10:R51	1	1	Ból g³owy
niedobór sacharaza	ICD10:E74.3	1	1	Inne zaburzenia wch³aniania jelitowego wêglowodanów
okresowo wystêpowaæ ucisk w klatka piersiowy	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
napadowy silny ból g³owa	ICD10:R51	1	1	Ból g³owy
bolesnoœæ lokalizowaæ siê w skroñ oraz czo³o	ICD10:R51	1	1	Ból g³owy
okresowo wystêpowaæ dr¿enie rêka i ca³y cia³o	ICD10:R25.1	1	1	Dr¿enie, nieokreœlone
md³oœæ	ICD10:R11	1	2	Nudnoœci i wymioty
niedobór sacharaza leczyæ	ICD10:E74.3	1	1	Inne zaburzenia wch³aniania jelitowego wêglowodanów
dusznoœæ o jasny etiologia	ICD10:R06.0	3	3	Dusznoœæ
mastopeksji redukcyjnej lewy pierœ	ICD10:Z98.8	2	6	Inne okreœlone stany po zabiegach chirurgicznych
amputacja prawy pierœ	ICD10:Z98.8	2	4	Inne okreœlone stany po zabiegach chirurgicznych
limfadenektomi¹	ICD10:Z98.8	1	7	Inne okreœlone stany po zabiegach chirurgicznych
z nastêpczy radio	ICD10:Z51.0	2	2	Sesja radioterapii
i chemioterapia	ICD10:Z51.1	2	2	Cykl chemioterapii przeciwnowotworowej
odczynowy stan zapalny wokó³ implant lewy pierœ	ICD10:T85.7	2	5	Zaka¿enie i odczyn zapalny zwi¹zany z innymi wewnêtrznymi protezami, implantami i przeszczepami
z nastêpczy chemioterapia	ICD10:Z51.1	1	1	Cykl chemioterapii przeciwnowotworowej
mutacja brca1	ICD10:Z80	2	6	Obci¹¿enie rodzinne nowotworami z³oœliwymi
podejrzenie meta w w¹troba	ICD10:C78.7	2	4	Wtórny nowotwór z³oœliwy w¹troby
zespó³ bólowy krêgos³up	ICD10:M54	6	8	Bóle grzbietu
orthopnoe ( 3 poduszka )	ICD10:R06.0	4	5	Dusznoœæ
okresowy obrzêk koñæzyn dolny	ICD10:R00.2	1	2	
ból w klatka piersiowy o charakter ucisk przy wysi³ek i emocja	ICD10:R07.2	1	3	Ból w okolicy przedsercowej
epizod zas³abniêcia	ICD10:R55	5	7	Omdlenie i zapaœæ
z limfadenektomi¹	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
spadek rr	ICD10:R03	1	2	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
wszczepieniu uk³ad wspomagaæ lewy komora bh excor 50cc	ICD10:Z95.0	1	1	Obecnoœæ stymulatora serca
skrajny niewydolnoœæ serce	ICD10:I50.9	1	1	Niewydolnoœæ serca, nieokreœlona
w przebieg kardiomiopatia rozstrzeniowej	ICD10:I42.0	1	1	Kardiomiopatia rozstrzeniowa
ortotropowym przeszczep serce	ICD10:Z94.1	1	1	Stan po przeszczepieniu serca
podejrzenie odrzut przeszczep	ICD10:T86.2	1	1	Niepowodzenie i odrzucenie przeszczepu serca
nadciœnienie wtórny okreœlony	ICD10:I15.9	1	1	Nadciœnienie wtórne, nieokreœlone
operacja meta fontana z fenestracj¹	ICD10:Z98.8	8	17	Inne okreœlone stany po zabiegach chirurgicznych
zamkniêcie przetoka : ¿ylno-¿ylnej i wew¹trzp³ucnej coilami	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
przetoka wewn¹trzp³ucna prawostronny	ICD10:I28.0	2	4	Przetoka têtniczo-¿ylna naczyñ p³ucnych
zestaw avp iv 6 milimetr	ICD10:Z95.8	1	2	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
interwencyjny zamkniêcie lewy têtnica piersiowy wewnêtrzny zestaw jackson coil pda 3-3 milimetr	ICD10:Z95.8	2	4	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
pêkniêcie stent w lewy têtnica p³ucny	ICD10:T82.5	3	10	Mechaniczne powik³anie innych urz¹dzeñ i implantów sercowych i naczyniowych
coilami	ICD10:Z95.8	1	3	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
zamkniêcie przetoka wewn¹trzp³ucnej zestaw avp iv 6 milimetr	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
przetoka wewn¹trzp³ucnej	ICD10:I77.0	2	3	Przetoka têtniczo-¿ylna, nabyta
implantacja stymulator serce	ICD10:Z95.0	1	1	Obecnoœæ stymulatora serca
zw³óknienie w¹troba	ICD10:K74.0	1	1	Zw³óknienie w¹troby
wrodzony z³o¿ony wada serce sinicza pod postaæ zespó³ niedorozwój lewy serce	ICD10:Q23.4	5	5	Zespó³ niedorozwoju lewej czêœci serca
oppaliatywnej - zespolenie prawo   komora - têtnica p³ucny	ICD10:Z98.8	1	3	Inne okreœlone stany po zabiegach chirurgicznych
op fontana	ICD10:Z98.8	2	5	Inne okreœlone stany po zabiegach chirurgicznych
niedro¿noœæ ¿y³a szyjny wewnêtrzny	ICD10:I82.8	2	3	Zator i zakrzep innych okreœlonych ¿y³
podejrzenie napad epi	ICD10:G40.9	1	2	Padaczka, nieokreœlona
podwi¹zaniu zespolenie prawo komora - naczynie p³ucny oraz prawostronny zespolenie blalock - taussig	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
hipoplastycznego ³uk aorta	ICD10:Q25.4	4	7	Inne wrodzone wady rozwojowe aorty
zwê¿enie droga odp³yw z lewy komora	ICD10:Q22.1	1	2	Wrodzone zwê¿enie zastawki pnia p³ucnego
metoda crafoorda	ICD10:Z98.8	1	2	Inne okreœlone stany po zabiegach chirurgicznych
zaroœniêcia zastawka dwudzielny	ICD10:Q23.2	1	2	Wrodzone zwê¿enie zastawki mitralnej
ubytek przegroda przedsionek typ primum	ICD10:Q21.1	2	2	Ubytek przegrody miêdzyprzedsionkowej
op glenna z plastyka prawy ga³êzie têtnica p³ucny	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
reoperacji z u¿ycie homograftu p³ucny	ICD10:Z95.4	1	2	Obecnoœæ innych protez zastawek serca
umiarkowany niedomykalnoœæ zastawka homograftu p³ucny	ICD10:I37.1	1	1	Niedomykalnoœæ zastawki pnia p³ucnego
implantacja stent do oba ttp³ucnych	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
obecnoœæ implant wewn¹trzsercowych	ICD10:Z95	1	1	Obecnoœæ implantów i przeszczepów serca i naczyñ krwionoœnych
arytmia komorowy pod postaæ pojedynczy pobudzenie przedwczesny	ICD10:I49.3	4	4	
rr zwykle < 140/90mmhg	ICD10:R03	1	2	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
rr 160/90mmhg	ICD10:R03	1	3	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
trzykrotny zas³abniêæ	ICD10:R55	2	3	Omdlenie i zapaœæ
z towarzyszyæ zaburzenie widzenie	ICD10:H53.9	1	1	Zaburzenia widzenia, nieokreœlone
palenie tytoñ : tak ponad 20 pap/dziennie	ICD10:Z72.0	1	2	U¿ywanie tytoniu
³agodny zmiana okolica lewy ucho	ICD10:D23.9	1	3	Skóra, umiejscowienie nieokreœlone
uczucie niepokój w klatka piersiowy	ICD10:R07.4	1	3	Ból w klatce piersiowej, nieokreœlony
wrodzony wada serce pod postaæ tga	ICD10:Q20.3	2	2	Nieprawid³owe po³¹czenia komorowo-têtnicze
korekcja tga	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
zespolenie systemowo-p³ucym lewostronnym	ICD10:Z98.8	3	3	Inne okreœlone stany po zabiegach chirurgicznych
operacja korekcja ca³kowity z u¿ycie ³ata przezpierœcieniowej	ICD10:Z95.8	3	3	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
epi	ICD10:G40.9	1	1	Padaczka, nieokreœlona
kardiochirurgiczny korekcja ca³kowity	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
prawostronny zwê¿enie têtnica biodrowy z kr¹¿enie oboczny	ICD10:I77.1	1	1	Zwê¿enie têtnicy
wspólny pienie têtniczy typ i	ICD10:Q20.0	3	3	Wspólny pieñ têtniczy
implantacja zastawka uszyæ z macierz cormatrix ( 28 milimetr ) i plastyka droga odp³yw z prawy komora oraz prawy têtnica p³ucny ³atka z macierz cormatrix	ICD10:Z95	2	2	Obecnoœæ implantów i przeszczepów serca i naczyñ krwionoœnych
zwê¿enie graftu p³ucny	ICD10:I37.0	1	1	Zwê¿enie zastawki pnia p³ucnego
katar	ICD10:J31.0	2	8	Przewlek³e zapalenie b³ony œluzowej nosa
pokas³ywanie	ICD10:R05	1	1	Kaszel
atrezja zastawka mitralny	ICD10:Q23.2	4	5	Wrodzone zwê¿enie zastawki mitralnej
ubytek przegroda miêdzykomorowy vsd	ICD10:Q21.0	2	2	Ubytek przegrody miêdzykomorowej
przetrwaæ ¿yæ g³ówny lewy	ICD10:Q26.1	8	8	Przetrwa³a p³odowa lewa górna ¿y³a g³ówna
zespolenie bt	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
obustronny dwukierunkowy zespolenie meta glenna	ICD10:Z98.8	5	5	Inne okreœlone stany po zabiegach chirurgicznych
operacja fontana ( tunel zewn¹trzprzedsionkowy bez fenestracji	ICD10:Z98.8	5	5	Inne okreœlone stany po zabiegach chirurgicznych
zabieg zamkniêcie zespolenie centralny zestaw amplatzer vascular plug 7 milimetr	ICD10:Z95.8	5	5	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
przetoka pomiêdzy wstêpowaæ czêœæ neoaorty a lewy têtnica p³ucny	ICD10:I77.8	8	9	Inne okreœlone zaburzenia têtnic i têtniczek
interwencyjny zamkniêcie przetoka pomiêdzy wstêpowaæ czêœæ neoaorty a lewy têtnica p³ucny stent kryty begraft12x19 milimetr	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
zestaw vap 5/10 milimetr	ICD10:Z95.8	4	4	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
prawostronny zespó³ hornera	ICD10:G90.2	9	9	Zespó³ Hornera
zespolenie bt i manewr lecomple ' a	ICD10:Z98.8	2	2	Inne okreœlone stany po zabiegach chirurgicznych
stent kryty begraft12x19 milimetr	ICD10:Z95.8	4	4	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
nzk	ICD10:I46.0	8	9	Zatrzymanie kr¹¿enia ze skuteczn¹ resuscytacj¹
nasilona sinica centralny	ICD10:R23.0	2	2	Sinica
implantacja stent palmaz genesis 8x24 milimetr do prawy i lewy têtnica p³ucny	ICD10:Z95.8	5	5	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
manewr lecomple ' a	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
przetoka w¹trobowo-przedsionkowej	ICD10:Q26.8	4	4	Inne wrodzone wady rozwojowe du¿ych ¿y³
wrodzony wada serce pod postaæ atrezja zastawka dwudzielny	ICD10:Q23.2	2	2	Wrodzone zwê¿enie zastawki mitralnej
czynnoœciowo pojedynczy komora	ICD10:Q20.4	1	2	Wejœcie obu dróg ¿ylnych do jedynej komory
malpozycji wielki pieñ têtniczy	ICD10:Q20.3	3	3	Nieprawid³owe po³¹czenia komorowo-têtnicze
dekstrokardia situs solitus	ICD10:Q24.0	1	1	Prawostronne po³o¿enie serca
operacja metoda glenn ' a	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
operacja metoda fontan ' a z fenestracj¹	ICD10:Z98.8	2	4	Inne okreœlone stany po zabiegach chirurgicznych
zestaw jackson coil 3-3 milimetr	ICD10:Z95.8	1	2	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
zespó³ wyd³u¿ony qt	ICD10:I45.8	7	8	Inne okreœlone zaburzenia przewodnictwa
adhd	ICD10:F90.9	2	2	Zaburzenie hiperkinetyczne, nieokreœlone
pogroszenia tolerancja wysi³ek fizyczny	ICD10:R53	2	3	Z³e samopoczucie i zmêczenie
nasiliæ niepokój	ICD10:R45.1	2	3	Niepokój i pobudzenie
epizod krwotok z nos	ICD10:R04.0	3	3	Epistaxis
operacja m/o norwood	ICD10:Z98.8	1	3	Inne okreœlone stany po zabiegach chirurgicznych
operacja m/o glenn	ICD10:Z98.8	1	3	Inne okreœlone stany po zabiegach chirurgicznych
operacja m/o fontan ( bez fenestracji )	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
rozkojarzenie przedsionkowo-komorowe	ICD10:I45.8	1	1	Inne okreœlone zaburzenia przewodnictwa
implantacja stent palmaz-genesis 8x25 milimetr do proksymalnych odcinek lewy i prawy têtnica p³ucny	ICD10:Z95.8	2	2	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
doprê¿eniem stent w lewy têtnica p³ucny	ICD10:Z95.8	1	6	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
adenotonsillotomii i myrigotomii obustronny	ICD10:Z98.8	2	2	Inne okreœlone stany po zabiegach chirurgicznych
w przypadek wolny tempo wzrastania	ICD10:R62.8	1	1	Inne braki w porównaniu do oczekiwanego prawid³owego rozwoju fizjologicznego
pêkniêcie i fragmentacja stent	ICD10:Z98.8	3	4	Inne okreœlone stany po zabiegach chirurgicznych
implantacja kolejny stent do lewy têtnica p³ucny	ICD10:Z95.8	1	4	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
pocz¹tek w ci¹¿a   - iii ci¹¿a	ICD10:O13	1	1	Nadciœnienie ci¹¿owe [wywo³ane ci¹¿¹] bez znamiennego bia³komoczu
3 x ciêcie cesarski	ICD10:O82.9	1	1	Poród pojedynczy przez ciêcie cesarskie, nieokreœlony
operacja wymiana zespolenie komorowo-p³ucnego	ICD10:Z98.8	2	3	Inne okreœlone stany po zabiegach chirurgicznych
zabieg implantacja dwa stent palmaz-genesis do lewy têtnica p³ucny i proksymalnego odcinek prawy têtnica p³ucny	ICD10:Z95.8	1	2	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
operacja metoda fontana ( tunel zewn¹trzprzedsionkowy 18 milimetr bez fenestracji )	ICD10:Z98.8	1	2	Inne okreœlone stany po zabiegach chirurgicznych
dwa coilami	ICD10:Z95.8	1	4	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja stent palmaz-genesis do lewy têtnica p³ucny	ICD10:Z95.8	1	4	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
zestaw jackson coil	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
¿ylaki k dolny prawy	ICD10:I83.9	2	2	¯ylaki koñczyn dolnych bez owrzodzenia i zapalenia
t³uszczak prawy bark	ICD10:D17.1	2	2	T³uszczak skóry i tkanki podskórnej tu³owia
20/dziennie	ICD10:Z72.0	1	1	U¿ywanie tytoniu
obrzêk podudzie piêtro > l	ICD10:R60.0	1	1	Obrzêk zlokalizowany
palenie tytoñ : tak 20/dz	ICD10:Z72.0	1	1	U¿ywanie tytoniu
zwê¿enie aorta	ICD10:Q25.3	4	4	Zwê¿enie aorty
zamkniêcie fenestracji zestaw ado 5/4 milimetr	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja stent valeo 10x17 milimetr do lewy têtnica p³ucny	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
wada serce hlhs	ICD10:Q23.4	1	1	Zespó³ niedorozwoju lewej czêœci serca
operacja otwarcie droga odp³yw z prawy komora	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
wytworzenia lewostronny zespolenie systemowy - p³ucny	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
korekcja ca³kowity wada z u¿ycie homograftu p³ucny œr 20 milimetr	ICD10:Z95.4	1	1	Obecnoœæ innych protez zastawek serca
³agodny zwê¿enie i umiarkowany niedomykalnoœæ zastawka homograftu p³ucny	ICD10:I37.2	1	1	Zwê¿enie zastawki pnia p³ucnego z niedomykalnoœci¹
zwêzenia zastawka trójdzielny	ICD10:Q22.4	1	1	Wrodzone zwê¿enie zastawki trójdzielnej
vsd0	ICD10:Q21.0	1	1	Ubytek przegrody miêdzykomorowej
ubytek w przegroda komóra przedsionek	ICD10:Q21	1	1	Wrodzone wady rozwojowe przegród serca
zespó³ mikrodelecji 22 para chromosom	ICD10:D82.1	10	11	Zespó³ DiGeorge’a
zespó³ zaburzenie odpornoœæ digeorge ' a	ICD10:D82.1	1	1	Zespó³ DiGeorge’a
dwukrotny plastyka zastawka trójdzielny	ICD10:Z98.8	1	5	Inne okreœlone stany po zabiegach chirurgicznych
implantacja kolejny stent palmaz genesis do têtnica p³ucny	ICD10:Z95.8	1	3	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja stent v-12 advantado lewy têtnica p³ucny w miejsce	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
pêkniêtego stent palmaz genesis	ICD10:T82.5	1	1	Mechaniczne powik³anie innych urz¹dzeñ i implantów sercowych i naczyniowych
metnorwooda	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
dwukierunkowy zesp meta glenna	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
implantacja stent palmaz-genesis do têtnica p³ucny	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja kolejny stent do lpa	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
reoperacji z wytworzeniem fenestracji pomiêdzy prawy przedsionek a tunel gore-tex	ICD10:Z98.8	1	3	Inne okreœlone stany po zabiegach chirurgicznych
proksymalnie zwê¿enie lewy têtnica p³ucny	ICD10:I28.8	1	1	Inne okreœlone choroby naczyñ p³ucnych
podejrzenie padaczka z napad ogniskowy wtórnie uogólnionymi	ICD10:G40	1	1	Padaczka
³agodny niedomykalnoœæ zastawka   trójdzielny	ICD10:I36.1	1	1	Niereumatyczna niedomykalnoœæ zastawki trójdzielnej
niedokrwienny serce	ICD10:I25.9	1	1	Przewlek³a choroba niedokrwienna serca, nieokreœlona
³agodny arytmia nadkomorowa oraz komorowy lown i	ICD10:I49	1	1	Inne zaburzenia rytmu serca
potliwoœæ	ICD10:R61.1	1	1	Nadmierne pocenie uogólnione
ko³atania serce zw³aszcza w godzina nocny	ICD10:R00.2	1	1	
typowy dolegliwoœæ stenokardialne	ICD10:R07.2	1	2	Ból w okolicy przedsercowej
utrzymywaæ siê kaszel	ICD10:R05	1	1	Kaszel
paliæ   10 papieros /d	ICD10:Z72.0	1	1	U¿ywanie tytoniu
choolecystektomia	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
cieœñ nadgarsska	ICD10:G56.0	1	1	Zespó³ cieœni nadgarstka
stabilny d³awica piersiowy	ICD10:I20.0	3	4	Choroba niedokrwienna serca niestabilna
nadkomorowe zaburzenie rytm serce ( pobudzenie pojedynczy	ICD10:I49.1	13	13	Przedwczesna depolaryzacja przedsionkowa [pobudzenie przedsionkowe]
czestoskurcz przedsionkowy	ICD10:I47.1	1	1	Czêstoskurcz nadkomorowy
reumatoidalny zaplenie staw	ICD10:M05.9	1	1	Serododatnie reumatoidalne zapalenie stawów, nieokreœlone
okresowy uczucie   ko³atania serce	ICD10:R00.2	1	1	
dusznoœæ napadowe- nie zwi¹zane z wysi³ek	ICD10:R06.0	1	1	Dusznoœæ
zwê¿enie lpa i rpa	ICD10:I28.8	2	2	Inne okreœlone choroby naczyñ p³ucnych
wymiana zespolenie komorowo-p³ucnego	ICD10:Z95.8	1	3	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
operacja metoda fontana ( tunel zewn¹trzprzedsionkowy z proteza o œrednica 20 milimetr ) z wytworzeniem fenestracji	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja stent cp 8222 do lewy têtnica p³ucny	ICD10:Z95.8	1	1	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
z³y samopoczucie   w   godzina poranny	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
it ist	ICD10:I36.1	2	2	Niereumatyczna niedomykalnoœæ zastawki trójdzielnej
mikrogruczolak przysadka	ICD10:D35.2	2	2	Przysadka
przewlek³y katar	ICD10:J30	1	4	Naczynioruchowy i alergiczny nie¿yt nosa
diagnostyk w kierunek d³awica mikronaczyniowej	ICD10:I20.8	1	1	Inne postacie choroby niedokrwiennej serca
gniot¹cych ból w klatka piersiowy nie zwi¹zanych z wysi³ek fizyczny	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
nowotwór w¹troba	ICD10:D37.6	1	1	W¹troba, pêcherzyk ¿ó³ciowy i drogi ¿ó³ciowe
mnogi ubytek przegroda miêdzykomorowy	ICD10:Q21.0	2	2	Ubytek przegrody miêdzykomorowej
operacja korekcja anatomiczny meta jatene ' a	ICD10:Z98.8	1	2	Inne okreœlone stany po zabiegach chirurgicznych
bandingiem têtnica p³ucny	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
zwê¿enie pieñ p³ucny w miejsce po bandingu	ICD10:I28.8	1	1	Inne okreœlone choroby naczyñ p³ucnych
pe³ny blok prawy odnoga i przedni wi¹zka lewy odnoga pêczek hisa	ICD10:I45.2	1	1	Blok dwuwi¹zkowy
i lewy têtnica p³ucny	ICD10:I28.8	1	1	Inne okreœlone choroby naczyñ p³ucnych
