inny   używka	ICD10:Z72	4	4	Problemy związane ze stylem życia
komorowy	ICD10:I49.3	5	6	Przedwczesna depolaryzacja [pobudzenie] komór
trzustka	ICD10:K86	1	1	Inne choroby trzustki
otyłość i stopień	ICD10:E66	5	7	Otyłość
świeżo rozpoznać cukrzyca t2	ICD10:E11	1	1	Cukrzyca insulinoniezależna
łuszczyca	ICD10:L40.9	3	3	Łuszczyca, nieokreślona
łuszczycą	ICD10:L40.9	2	2	Łuszczyca, nieokreślona
uczucie   miarowy   praca   serce	ICD10:R00	2	2	
zawrót   głowa	ICD10:R42	2	2	Zawroty głowy i odurzenie
wada serce pod postać niedomykalność mitralny i stopień	ICD10:I34.0	1	1	Niedomykalność zastawki mitralnej
trójdzielny ii stopień	ICD10:I07.1	1	1	Niedomykalność zastawki trójdzielnej
choroba refluksowa przełyk	ICD10:K21	4	6	Choroba refluksowa żołądkowo-przełykowa
zaburzenie sen	ICD10:G47.9	3	4	Zaburzenia snu, nieokreślone
uzależnienie	ICD10:F19.2	1	1	
reflux żołądkowo-przełykowy	ICD10:K21	1	1	Choroba refluksowa żołądkowo-przełykowa
odczuwać ból w klatka piersiowy	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreślony
kluć trwać około 10 minuta związać z wysiłek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
drętwienie kończyna górny lewy	ICD10:R20.2	1	1	Parestezje
śródkomorowego zwężenie w prawy komorzy	ICD10:Q24	2	2	Inne wrodzone wady rozwojowe serca
zespół wrodzony wada rozwojowy dotyczyć głównie wygląd twarz	ICD10:Q87.0	1	1	Zespoły wrodzonych wad rozwojowych dotyczące głównie wyglądu twarzy
podejrzenie zespół goldenhara	ICD10:Q87.0	1	1	Zespoły wrodzonych wad rozwojowych dotyczące głównie wyglądu twarzy
wodogłowie wrodzony	ICD10:Q03	2	2	Wodogłowie wrodzone
wrodzony wada rozwojowy mózg	ICD10:Q04.9	1	1	Wrodzone wady rozwojowe mózgu, nieokreślone
agenezja ciało modzelowaty	ICD10:Q04	2	2	Inne wrodzone wady rozwojowe mózgu
agenezja przegroda przeźroczystej	ICD10:Q04	2	2	Inne wrodzone wady rozwojowe mózgu
wrodzony brak małżowina uszny	ICD10:Q16.0	1	1	Wrodzony brak małżowiny (usznej)
wrodzony brak zaróść i zwężenie przewód słuchowy zewnętrzny	ICD10:Q16.1	1	1	Wrodzony brak, zarośnięcie i zwężenie przewodu słuchowego (zewnętrznego)
wrodzony porażenie nerw twarzowego po strona prawy	ICD10:G51.0	2	2	Obwodowe porażenie nerwu twarzowego
zespół wrodzony wada rozwojowy dotyczyć głównie wygląd twarz - podejrzenie zespół goldenhara	ICD10:Q87.0	1	1	Zespoły wrodzonych wad rozwojowych dotyczące głównie wyglądu twarzy
wrodzony wada rozwojowy mózg nie określić	ICD10:Q24.9	1	1	Wrodzona wada rozwojowa serca, nieokreślona
wrodzony brak małżowina ( uszny )	ICD10:Q16.0	1	1	Wrodzony brak małżowiny (usznej)
wrodzony brak zaróść i zwężenie przewód słuchowy ( zewnętrzny )	ICD10:Q16.1	1	1	Wrodzony brak, zarośnięcie i zwężenie przewodu słuchowego (zewnętrznego)
inny zaburzenie nerw twarzowy	ICD10:G51	1	1	Zaburzenia nerwu twarzowego
wada   serce	ICD10:Q20	1	2	Wrodzone wady rozwojowe jam i połączeń sercowych
gronkowiec złocisty	ICD10:B95	1	1	Paciorkowce i gronkowce jako przyczyna chorób sklasyfikowanych w innych rozdziałach
pda	ICD10:Q25.0	10	10	Drożny przewód tętniczy
hp	ICD10:I27.0	2	2	Pierwotne nadciśnienie płucne
specyficzny ból w klatka piersiowy	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
przepuklina pachwinowy lewostronny	ICD10:K40	3	4	Przepuklina pachwinowa
ból w klatka piersiowy -	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreślony
kluć zamostkowe sekundowy	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
charakter ucisk kluć również występować	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
wypadanie płatek zastawka mitralny	ICD10:I34.1	1	1	Wypadanie płatka zastawki mitralnej
choroba wieńcowy trójnaczyniowa ccs iii	ICD10:I20.8	1	2	Inne postacie choroby niedokrwiennej serca
stabilny choroba niedokrwienny serce	ICD10:I20.8	1	1	Inne postacie choroby niedokrwiennej serca
choroba wieńcowy trójnaczyniowa ccs ii	ICD10:I20.8	1	2	Inne postacie choroby niedokrwiennej serca
zawał serce typ 4a	ICD10:I21	5	5	Ostry zawał mięśnia sercowego
rf	ICD10:I48	5	6	Migotanie i trzepotanie przedsionków
podejrzenie pfo	ICD10:Q21.1	2	2	Ubytek przegrody międzyprzedsionkowej
miażdżyca zarostowy tętnica kończyna dolny	ICD10:I70.2	5	5	Miażdżyca tętnic kończyn
miazdzyca tetnic kończyna dolny	ICD10:I70.2	1	1	Miażdżyca tętnic kończyn
nadciśnie tętniczy	ICD10:I10	1	1	Nadciśnienie samoistne (pierwotne)
zawała   serce t 4a	ICD10:I21	1	1	Ostry zawał mięśnia sercowego
choroba wieńcowy trójnaczyniowa	ICD10:I25	2	2	Przewlekła choroba niedokrwienna serca
choroba wieńcowy trójnaczyniową	ICD10:I20.9	1	3	Choroba niedokrwienna serca, nieokreślona
zawała serce t4a	ICD10:I21	2	2	Ostry zawał mięśnia sercowego
miazdzycą tetnic kończyna dolny	ICD10:I70.2	1	1	Miażdżyca tętnic kończyn
nadciśnienim tętniczy	ICD10:I10	1	1	Nadciśnienie samoistne (pierwotne)
miażdżyca tętnica kończyna dolny	ICD10:I70.2	4	4	Miażdżyca tętnic kończyn
ból zamostkowe po przejście 100 męski	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
palenie tytoń : palenie	ICD10:Z72.0	1	1	Używanie tytoniu
dolegliwość o typ stenocardialnym	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
nadciśnienie tętniczy i stopień według who	ICD10:I10	1	1	Nadciśnienie samoistne (pierwotne)
wada wrodzony serce	ICD10:Q20	1	1	Wrodzone wady rozwojowe jam i połączeń sercowych
uczucie kołatania serce	ICD10:R00.2	1	1	
nudność	ICD10:R11	3	3	Nudności i wymioty
dolegliwość bólowy w klatka piersiowy o charakter kłucie	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
nikotynizm : paczek na tydzień	ICD10:Z72.0	2	2	Używanie tytoniu
wysypka	ICD10:R21	3	3	Rumień i inne nieswoiste wysypki skórne
polipow zatoka szczękowy	ICD10:J33.8	2	2	
zespół bezdech obturacyjnego ciężki stopień	ICD10:G47.3	3	3	Bezdech senny
choroba wrzodowy żołądek	ICD10:K25	6	6	Wrzód żołądka
uchyłkowatość jelito gruby	ICD10:K57.9	3	3	Choroba uchyłkowa nieokreślonego odcinka jelita bez perforacji i ropnia
osteporoza	ICD10:M81.9	4	4	Osteoporoza, nieokreślona
choroba zwyrodnieniowy kręgosłup	ICD10:M47	10	16	Zmiany zwyrodnieniowe kręgosłupa
polip zatoka szczękowy	ICD10:J33.8	3	3	
zmiana ogniskowy płuco w szczyt płuco prawy	ICD10:R93	3	3	Nieprawidłowe wyniki diagnostycznych badań obrazowych innych struktur ciała
prawidłowy tolerancja glukoza rozpoznać de novo	ICD10:R73.0	1	1	Nieprawidłowe wyniki testu tolerancji glukozy
zmiana zwyrodnieniowy kręgosłup ( zaawansowany	ICD10:M47	1	1	Zmiany zwyrodnieniowe kręgosłupa
zgłaszać ból w klatka piersiowy	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreślony
chwiejny wartość ciśnienie tętniczy krew	ICD10:R03	1	7	Nieprawidłowy wynik pomiaru ciśnienia tętniczego krwi, bez rozpoznania
niski tolerancja wysiłek	ICD10:R53	1	1	Złe samopoczucie i zmęczenie
choroba zwyrodnieniowy staw kręgosłup szyjny i lędźwiowy	ICD10:M47.9	1	2	Zmiany zwyrodnieniowe kręgosłupa, nieokreślone
dyslipidemią	ICD10:E78.5	2	2	Hiperlipidemia, nieokreślona
ból w lewy połów klatka peirsiowej	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
wieloletni przewlekły nikotynizm 20-30 papierosów/dz	ICD10:Z72.0	1	1	Używanie tytoniu
nadkomorowe zburzenia rytm serce	ICD10:I49.1	1	1	
pobudzenie pojedynczy	ICD10:I49.4	16	16	Inne i nieokreślone przedwczesne depolaryzacje [pobudzenia]
salwa	ICD10:I49.4	2	2	Inne i nieokreślone przedwczesne depolaryzacje [pobudzenia]
zaburzenie lipidowy	ICD10:E78	5	8	Zaburzenia metabolizmu lipoprotein i inne lipidemie
cysta pierś lewy	ICD10:N60.0	2	2	Samotna torbiel piersi
infekcja układ moczowy	ICD10:N39.0	5	5	Zakażenie układu moczowego o nieokreślonym umiejscowieniu
dyskomfort w klatka piersiowy nie zależnego od wysiłek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
ból okolica lędźwie	ICD10:M54.5	1	1	Ból okolicy lędźwiowo-krzyżowej
objaw pieczenie przy oddawaniu mocz	ICD10:R39	1	1	Inne objawy i dolegliwości dotyczące układu moczowego
uczucie duszność	ICD10:R06.0	6	6	Duszność
circa jelito gruby	ICD10:C18	2	2	Nowotwór złośliwy jelita grubego
palenie tytoń :	ICD10:Z72.0	14	14	Używanie tytoniu
promienica brzuszny	ICD10:A42.1	2	2	Promienica, postać brzuszna
napad kołatania serce trwajace do 20min bez towarszyszacych dolegliwosci	ICD10:R00.2	1	1	
szybki męczenie się przy duży wysiłek fizyczny	ICD10:R53	1	1	Złe samopoczucie i zmęczenie
dm ? ? ?	ICD10:E13	1	1	Inne określone postacie cukrzycy
łagodny niedomykalność zastawka płucny	ICD10:I37.1	1	1	Niedomykalność zastawki pnia płucnego
blok prawy odnoga pęczek hisa	ICD10:I45.0	2	2	Blok prawej odnogi pęczka Hisa
pobudzenie pojedyncz	ICD10:I49.4	1	1	Inne i nieokreślone przedwczesne depolaryzacje [pobudzenia]
refluks przełyk a według la	ICD10:K21	2	2	Choroba refluksowa żołądkowo-przełykowa
nieszczelność wpust	ICD10:K22	2	2	Inne choroby przełyku
nadżerkowy zapalenie błona śluzowy żołądek	ICD10:K29	2	2	Zapalenie żołądka i dwunastnicy
rwa kulszowy lewostronny	ICD10:M54.3	1	1	Rwa kulszowa
łagodny stenoza zastawka aortalny	ICD10:Q23.0	2	2	Wrodzone zwężenie zastawki aortalnej
okresowy ból w klatka piersiowy   pod lewy łopatka ( zależeć od wysiłek przejść około 50 metrum )	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
duszność wysiłkowy ( chory być wstać wejść tylko na 05 pieter )	ICD10:R06.0	1	1	Duszność
kilkuminutowy kołątania serce z towarzyszacym niepokój	ICD10:R00.2	1	1	
czeste infekcja drogi oddechowy	ICD10:J06	1	1	Ostre zakażenie górnych dróg oddechowych o umiejscowieniu mnogim nieokreślonym
obrzęk podudz	ICD10:R22	1	1	Umiejscowiony obrzęk, guzek, guz skóry i tkanki podskórnej
podejrzenie przewlekły choroba niedokrwienny serce	ICD10:I25.9	1	1	Przewlekła choroba niedokrwienna serca, nieokreślona
rbbb ( w zapis przy przyjeciu niewidoczny w v1 w wczesny tak m-c odprowadzenia prawda )	ICD10:I45.0	1	1	Blok prawej odnogi pęczka Hisa
avb ist	ICD10:I44.0	1	1	Blok przedsionkowo-komorowy pierwszego stopnia
nikotynizm : tak	ICD10:Z72.0	2	2	Używanie tytoniu
zaburzenie przewodzenia - blok przedsionkowo-komorowy i stopień	ICD10:I44.0	1	1	Blok przedsionkowo-komorowy pierwszego stopnia
blok przedni wiązka lewy odnoga pęczek hisa	ICD10:I44.4	2	2	Blok przedniej gałęzi lewej odnogi pęczka Hisa
zaburzenie przewodzenia śródkomorowego	ICD10:I45	1	1	Inne zaburzenia przewodzenia
rak pierś lewy	ICD10:C50	4	4	Nowotwór złośliwy piersi
gruczolakoraka prostata	ICD10:D29.1	2	2	Gruczoł krokowy
przewlekły choroba nerki w stadium 4 według nkf	ICD10:N18.8	1	1	Inna przewlekła niewydolność nerek
niedokrwistość wtórny łagodny	ICD10:D64	1	1	Inne niedokrwistości
zapalenie błona śluzowy przełyk	ICD10:K20	2	2	Zapalenie przełyku
żołądek i xii	ICD10:K29	2	2	Zapalenie żołądka i dwunastnicy
ckd w stopień 4 według nkf	ICD10:N18.8	1	1	Inna przewlekła niewydolność nerek
krwiak udać lewy	ICD10:T14.0	1	1	Powierzchowny uraz nieokreślonej okolicy ciała
ez poprzedzić uczucie ciepło obejmować cały ciało	ICD10:R20.2	1	1	Parestezje
nagły uczucie ciepło obejmować cały ciało przed incydent	ICD10:R20.2	1	1	Parestezje
nerwica	ICD10:F48.9	2	2	Zaburzenia nerwicowe, nieokreślone
tachykardia napadowy	ICD10:R00.0	1	1	Tachykardia, nieokreślona
kłuć ból w klatka piersiowy nasilać się przy wdech	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
nadkomorowe	ICD10:I49.1	7	7	
wada wrodzony przegroda międzyprzedsionkowej- duży kieszonka zastawka otwór owalny zlokalizować w lewy przedsionek	ICD10:Q21.8	1	1	Inna wrodzona wada rozwojowa przegród serca
hipoplastyczną zastawka płucny	ICD10:Q25.7	1	1	Inne wrodzone wady rozwojowe pnia płucnego
poszerzenie gałęzie płucny	ICD10:Q22	2	2	Wrodzone wady rozwojowe zastawki pnia płucnego i zastawki trójdzielnej
niedomykalność	ICD10:I37.1	2	4	Niedomykalność zastawki pnia płucnego
z istotny zwężenie	ICD10:Q22.1	2	2	Wrodzone zwężenie zastawki pnia płucnego
w przebieg zapalenie płuco	ICD10:J18.9	3	3	Zapalenie płuc, nieokreślone
niewydolność oddechowy	ICD10:J96	4	4	Niewydolność oddechowa niesklasyfikowana gdzie indziej
ps	ICD10:Q22.1	5	5	Wrodzone zwężenie zastawki pnia płucnego
zespół di george ' a	ICD10:D82.1	1	1	Zespół DiGeorge’a
niedobór immunoglobulina igm ; niedobór limfocyt cd3 + cd4 + cd8 +	ICD10:D82	1	1	Niedobór odporności z innymi poważnymi wadami
nawracać infekcja drogi oddechowy	ICD10:J06	1	2	Ostre zakażenie górnych dróg oddechowych o umiejscowieniu mnogim nieokreślonym
przebieg zapalenie płuco	ICD10:J18.9	1	1	Zapalenie płuc, nieokreślone
ipoplastyczną zastawka płucny	ICD10:Q25.7	1	1	Inne wrodzone wady rozwojowe pnia płucnego
nietolerancja białko mleko krowi	ICD10:E73	1	1	Nietolerancja laktozy
nieprawidłowy rytm serce	ICD10:I49	1	1	Inne zaburzenia rytmu serca
zwężenie droga odpływ komora lewy	ICD10:Q24.4	1	1	Wrodzone zwężenie podzastawkowe drogi odpływu z lewej komory
mnogi guz serce	ICD10:D48.7	1	1	Inne określone umiejscowienie
drożny otwór owalny w przegrodzenie międzyprzedsionkowej	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
ii ’ według nyha	ICD10:I50	2	4	Niewydolność serca
ciężki niedomykalność zastawka aortalny	ICD10:I35.1	1	1	Niedomykalność zastawki aortalnej
poszerzyć aorta wstępować	ICD10:R93.0	2	3	Nieprawidłowe wyniki diagnostycznych badań obrazowych czaszki i głowy, niesklasyfikowane gdzie indziej
hipercholesterolemia mieszany	ICD10:E78.2	3	4	Hiperlipidemia mieszana
przewlekły choroba nerki w iii ’ niewydolność	ICD10:N18.8	1	1	Inna przewlekła niewydolność nerek
zaćma	ICD10:H25.9	2	2	Zaćma starcza, nieokreślona
pot	ICD10:R61	1	1	Nadmierne pocenie
nadciśnienie tętnić	ICD10:I10	1	1	Nadciśnienie samoistne (pierwotne)
niedomykalność zastawka aortalny iii '	ICD10:I35.1	1	1	Niedomykalność zastawki aortalnej
izolować dysfunkcja rozkurczowy lk	ICD10:R94.3	2	3	Nieprawidłowe wyniki badań czynnościowych
przewlekły niewydolność żylny	ICD10:I87.2	1	1	Niewydolność żył (przewlekła) (obwodowa)
ból w klatka piersiowy sporadyczny związać z wysiłek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
obrzęk kk dolny	ICD10:R22	4	4	Umiejscowiony obrzęk, guzek, guz skóry i tkanki podskórnej
rozkurczowy chf -	ICD10:I50.9	1	1	Niewydolność serca, nieokreślona
ostatnio ból w klatka	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
umiarkowany niedomykalność zastawka trójdzielny	ICD10:I07.1	9	12	Niedomykalność zastawki trójdzielnej
pojedynczy pobudzenie nadkomorowe	ICD10:I49.1	9	10	
zwężenie lewy tętnica szyjny wewnętrzny w granica 20-25 %	ICD10:I65	2	2	Niedrożność i zwężenie tętnic przedmózgowych, nieprowadzące do zawału mózgu
inny używka : okazjonalnie wina	ICD10:Z72.1	2	2	Używanie alkoholu
wzw ( pokarmowy w szkoła średni    )	ICD10:B18	2	2	Przewlekłe wirusowe zapalenie wątroby
nadciśnienie   tętniczy	ICD10:I10	3	3	Nadciśnienie samoistne (pierwotne)
uczucie   zasłabnięcia	ICD10:R55	1	1	Omdlenie i zapaść
znacznie osłabienie	ICD10:R53	1	1	Złe samopoczucie i zmęczenie
ból w klatka piersiowy nie związanym z wysiłek	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreślony
umiarkowany niedomykalność zastawka mitralny	ICD10:I34.0	2	2	Niedomykalność zastawki mitralnej
pochp	ICD10:J44.9	3	3	Przewlekła obturacyjna choroba płuc, nieokreślona
podejrzenie cad	ICD10:I20.9	1	1	Choroba niedokrwienna serca, nieokreślona
przewlekły obturacyjna choroba płuco	ICD10:J44.9	5	5	Przewlekła obturacyjna choroba płuc, nieokreślona
kłucie w okolica p/sercowej bez związek z wysiłek fizyczny	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
krótkotrwale uczucie nagły osłabienie ( zasłabnięcia ? )	ICD10:R55	1	1	Omdlenie i zapaść
obrzeki kk dolny	ICD10:R22	1	1	Umiejscowiony obrzęk, guzek, guz skóry i tkanki podskórnej
ekstrasystolia nadkomorowa	ICD10:I49.1	1	1	
podejrzenie naczyniak wątroba	ICD10:D18	1	1	Naczyniaki krwionośne i chłonne o dowolnym umiejscowieniu
wysięk w osierdzie	ICD10:I31	1	1	Inne choroby osierdzia
wrodzony wada serce pod postać ubytek przedsionkowo-komorowego	ICD10:Q21.2	2	2	Ubytek przegrody przedsionkowo-komorowej
trisomia 21 chromosom	ICD10:Q90.9	2	2	Zespół Downa, nieokreślony
wspólny kanał przedsionkowo- komorowy	ICD10:Q21.2	1	1	Ubytek przegrody przedsionkowo-komorowej
z downa	ICD10:Q90	2	3	Zespół Downa
chf	ICD10:I50.9	4	4	Niewydolność serca, nieokreślona
obustronny zapalenie płuco	ICD10:J18	2	2	Zapalenie płuc wywołane przez niezidentyfikowany czynnik zakaźny
rozstrzeń oskrzele płuco prawy	ICD10:J47	2	2	Rozstrzenie oskrzeli
żylaki oba kończyna dolny	ICD10:I83	2	2	Żylaki kończyn dolnych
guzek nadnercze lewy	ICD10:D35.0	1	1	Nadnercze
mały tolerancja wysiłek fizyczny	ICD10:R53	1	1	Złe samopoczucie i zmęczenie
krótki napad kołatania serce	ICD10:R00.2	1	1	
przewlekły niewydolność serce z zachować ef	ICD10:I50.9	1	1	Niewydolność serca, nieokreślona
wada serce pod postać niedomykalność mitralny	ICD10:I34.0	6	6	Niedomykalność zastawki mitralnej
trójdzielny i stopień	ICD10:I07.1	6	6	Niedomykalność zastawki trójdzielnej
niedowład połowiczy prawostronny	ICD10:G81	6	6	Porażenie połowicze
afazja motoryczno-czuciową	ICD10:R47.0	6	6	Dysfazja i afazja
nawracać zakażenie układ moczowy	ICD10:N39.0	5	5	Zakażenie układu moczowego o nieokreślonym umiejscowieniu
zespół lękowo-depresyjny	ICD10:F41.2	5	5	Zaburzenia depresyjne i lękowe mieszane
napad af	ICD10:I48	2	2	Migotanie i trzepotanie przedsionków
ból w klatka piersiowy o charakter rozrywania promenować do łopatka	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
duszność nasilić do iii klasa według nyha	ICD10:R06.0	1	1	Duszność
3 udar mózg ( ? )	ICD10:I64	1	1	Udar mózgu, nieokreślony jako krwotoczny lub zawałowy
raczej tia	ICD10:G45.9	1	1	Przemijające napady niedokrwienia mózgu, nieokreślone
żylak kk dolny	ICD10:I83	1	1	Żylaki kończyn dolnych
zespól lękowy - depresyjny	ICD10:F41.2	1	1	Zaburzenia depresyjne i lękowe mieszane
nawracać zum	ICD10:N39.0	1	1	Zakażenie układu moczowego o nieokreślonym umiejscowieniu
powiększyć la	ICD10:Q21	1	1	Wrodzone wady rozwojowe przegród serca
odejście prawy tętnica wieńcowy od pień płucny	ICD10:Q24.5	2	2	Wada rozwojowa naczyń wieńcowych
arcapa	ICD10:Q24.5	2	2	Wada rozwojowa naczyń wieńcowych
wada odejście t wieńcowy prawy	ICD10:Q24.5	1	1	Wada rozwojowa naczyń wieńcowych
przewlekły choroba nerki ( g3b według kdigo )	ICD10:N18.8	2	2	Inna przewlekła niewydolność nerek
przepuklina brzuszny	ICD10:K43	5	5	Przepuklina brzuszna
okresowy blok av i stopień	ICD10:I44.0	2	2	Blok przedsionkowo-komorowy pierwszego stopnia
bradykardia zatokowy prawdopodobnie polekowy	ICD10:R00.1	1	1	Bradykardia, nieokreślona
łagodny dysfunkcja rozkurczowy lewy komora	ICD10:I50	4	4	Niewydolność serca
łagodny niedomykalność zastawka aortalny w mechanizm złożony ( dominować mechanizm według skala carpentiera typ i )	ICD10:I35.1	3	3	Niedomykalność zastawki aortalnej
zaburzenie przewodzenia - napadowy blok przedsionkowo-komorowy i stopień	ICD10:I44.0	1	1	Blok przedsionkowo-komorowy pierwszego stopnia
przewlekły choroba nerki ( g4 według kdigo )	ICD10:N18.8	1	1	Inna przewlekła niewydolność nerek
wtórny łagodny niedokrwistość normocytarna	ICD10:D64	1	1	Inne niedokrwistości
przerost prostata	ICD10:N40	1	1	Rozrost gruczołu krokowego
przewlekłą niewydolność serce	ICD10:I50.9	1	2	Niewydolność serca, nieokreślona
przewlekły zapalenie śluzówka żołądek i dwunastnica	ICD10:K29	1	1	Zapalenie żołądka i dwunastnicy
pnn	ICD10:N18.8	1	1	Inna przewlekła niewydolność nerek
przewlekłą niedokrwistość	ICD10:D64.9	2	2	Niedokrwistość, nieokreślona
blok p-k i stopień	ICD10:I44.0	2	2	Blok przedsionkowo-komorowy pierwszego stopnia
łagodny niedomykalność zastawka aortalny	ICD10:I35.1	7	8	Niedomykalność zastawki aortalnej
wiotki przegroda międzyprzedsionkowa	ICD10:Q21.8	1	1	Inna wrodzona wada rozwojowa przegród serca
blok av i stopień	ICD10:I44.0	1	1	Blok przedsionkowo-komorowy pierwszego stopnia
wrodzony wada serce pod postacia krytyczny zwężenie zastawka tetnicy płucny	ICD10:Q22.1	1	1	Wrodzone zwężenie zastawki pnia płucnego
wrodzony wada serce pod postać krytyczny zwężenie zastawka tętnica płucny	ICD10:Q22.1	1	1	Wrodzone zwężenie zastawki pnia płucnego
prawostronny łuk aorta	ICD10:Q25.4	3	3	Inne wrodzone wady rozwojowe aorty
ja	ICD10:I34.0	2	2	Niedomykalność zastawki mitralnej
kamica nerkowy prawostronna	ICD10:N20.0	3	3	Kamica nerki
rak prostata	ICD10:C61	4	4	Nowotwór złośliwy gruczołu krokowego
kamica pęcherzyk żółciowy	ICD10:K80.2	5	8	Kamica pęcherzyka żółciowego bez zapalenia pęcherzyka żółciowego
zwrot głowa	ICD10:R42	1	1	Zawroty głowy i odurzenie
ból brzucho	ICD10:R10.4	2	2	Inny i nieokreślony ból brzucha
biegunka	ICD10:K59.1	1	1	Biegunka czynnościowa
zawrót głowa utrzymywać się	ICD10:R42	1	1	Zawroty głowy i odurzenie
palenie tytoń : tak	ICD10:Z72.0	3	3	Używanie tytoniu
nadciśnienie tętniczy de novo	ICD10:I10	2	2	Nadciśnienie samoistne (pierwotne)
zespół policystycznych jajnik	ICD10:E28.2	2	2	Zespół policystycznych jajników
tachykardia	ICD10:R00.0	1	1	Tachykardia, nieokreślona
zespolu policystycznych jajnikow i trądzik	ICD10:E28.2	1	1	Zespół policystycznych jajników
napadowy tachykardia	ICD10:R00.0	1	1	Tachykardia, nieokreślona
szum	ICD10:H93.1	1	1	Szum w uszach
tętniak przegroda międzyprzedsionkowej	ICD10:Q21.8	5	6	Inna wrodzona wada rozwojowa przegród serca
czarny   stolec	ICD10:K92.1	2	2	Stolce smołowate
brunatny   wymiot	ICD10:K92.0	2	2	Wymioty krwawe
duszność   nocny	ICD10:R06.0	2	2	Duszność
obrzęk   podudzie	ICD10:R22	1	1	Umiejscowiony obrzęk, guzek, guz skóry i tkanki podskórnej
udar   mózg	ICD10:I64	1	1	Udar mózgu, nieokreślony jako krwotoczny lub zawałowy
zawała   serce	ICD10:I25.2	2	2	Przebyty zawał serca
uczucie   kołatania   serce	ICD10:R00.2	2	2	
występować   zmniejszyć   tolerancja   wysiłek	ICD10:R53	1	1	Złe samopoczucie i zmęczenie
żylak   odbyt	ICD10:I84	1	1	Hemoroidy
wypróżnienie    zaparcie   naprzemiennie    z   biegunka	ICD10:R19.5	1	1	Inne patologie kału
wrodzony wada serce pod postać zastawkowego zwężenie tętnica płucny	ICD10:Q22.1	1	1	Wrodzone zwężenie zastawki pnia płucnego
podejrzenie przewlekły choroba wieńcowy	ICD10:I25.9	1	1	Przewlekła choroba niedokrwienna serca, nieokreślona
przewlekły niewydolność serce z zachować frakcja skurczowy	ICD10:I50.9	1	1	Niewydolność serca, nieokreślona
hipercholestrolemia	ICD10:E78	1	1	Zaburzenia metabolizmu lipoprotein i inne lipidemie
rak trzustka	ICD10:C25	1	1	Nowotwór złośliwy trzustki
depresja	ICD10:F33	5	7	Zaburzenia depresyjne nawracające
uczucie ucisk za mostek	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
wrodzony wada serce pod postać ubytek przegroda międzykomorowy	ICD10:Q21.0	1	1	Ubytek przegrody międzykomorowej
wrodzony wada serce pod postać podzastawkowego zwężenie aorta	ICD10:Q23.0	1	1	Wrodzone zwężenie zastawki aortalnej
drożny otwór owalny w przegrodzenie międzyprzedsionkowej z wielki przeciek lewo prawo	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
łagodny nadkomorowe zaburzenie rym serce	ICD10:I49.1	1	1	
polip przełyk	ICD10:K22.8	2	2	Inne określone choroby przełyku
reflukosowe zapalenie przełyk a według la	ICD10:K21.0	2	2	Refluks żołądkowo-przełykowy z zapaleniem przełyku
polip	ICD10:K31.7	2	2	Polip żołądka i dwunastnicy
zapalenie kikut żołądek	ICD10:K29.6	2	2	Inne zapalenia żołądka
owrzodzenie w okolica kostka kończyna lewy	ICD10:L97	1	1	Owrzodzenie kończyny dolnej, niesklasyfikowane gdzie indziej
ból w klatka piersiowy o charakter ucisk związanego   z oddychanie	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
owrzodzenie w okolica kostka kończyna lewy -	ICD10:L97	1	1	Owrzodzenie kończyny dolnej, niesklasyfikowane gdzie indziej
krwawień z przewód pokarmowy	ICD10:K92.2	1	1	Krwotok z przewodu pokarmowego, nieokreślony
przewlekły choroba wrzodowy żołądek	ICD10:K25	1	1	Wrzód żołądka
zmiana zwyrodnieniowy odcinek szyjny kręgosłup	ICD10:M47.9	3	3	Zmiany zwyrodnieniowe kręgosłupa, nieokreślone
ból w kl piersiowy o typ gniecenia   przy wysiłek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
zapalenie żołądek	ICD10:K29.7	1	1	Zapalenie żołądka, nieokreślone
drętwienie lewy kończyna górny i dolny	ICD10:R20.2	1	1	Parestezje
wynik dodatny na helicobacter pylorii	ICD10:B96	1	1	
