Fosfataza białkowa zależna od magnezu PPM1	C0247248	Enzyme
Fosfataza białkowa 2C beta	C0247248	Enzyme
Receptory interleukiny 10	C0247771	Receptor
Białka protoonkogenne c-bcl-6	C0248007	Biologically Active Substance
Receptor cholecystokininy B	C0248266	Receptor
Kinazy białka rybosomalnego S6 90-kDa	C0248441	Enzyme
Receptory OX40	C0248554	Receptor
Telmisartan	C0248719	Pharmacologic Substance
Kwas 4`-((1,4`-dimetylo-2`-propylo(2,6`-bi-1H-benzimidazol)-1`-ilo) metylo)-(1,1`-bifenylo)-2-karboksylowy	C0248719	Pharmacologic Substance
Receptory adrenergiczne beta 3	C0248722	Receptor
Transporter 1 sodowo-glukozowy	C0248805	Biologically Active Substance
Kinazy białkowe aktywowane mitogenem JNK	C0248813	Enzyme
Kinaza białkowa zależna od wapnia z kalmoduliną typu 2	C0248868	Enzyme
Podjednostka gamma kinazy białkowej zależnej od wapnia z kalmoduliną	C0248868	Enzyme
Kinaza białkowa typu II zależna od Ca 2+- kalmoduliny	C0248868	Enzyme
Kinaz białkowa zależna od kalmoduliny II	C0248868	Enzyme
Kinaza kalmodulinowa IIalfa	C0248868	Enzyme
Podjednostka beta kinazy białkowej zależnej od wapnia z kalmoduliną	C0248868	Enzyme
Kinaza CaM zależna od wapnia	C0248868	Enzyme
Kinaza białkowa zależna od wapnia z kalmoduliną II beta	C0248868	Enzyme
Podjednostka alfa kinazy białkowej zależnej od wapnia z kalmoduliną	C0248868	Enzyme
Kinaza białkowa zależna od wapnia z kalmoduliną II	C0248868	Enzyme
Kinaza białkowa zależna od wapnia z kalmoduliną II delta	C0248868	Enzyme
Kinaza białkowa zależna od wapnia z kalmoduliną II gamma	C0248868	Enzyme
Integryna alfa2	C0249229	Immunologic Factor
Czynnik transkrypcji E2F2	C0249367	Biologically Active Substance
Czynnik 1 związany z NF-E2	C0249403	Biologically Active Substance
Czynniki jądrowo-oddechowe	C0249404	Biologically Active Substance
Walacyklowir	C0249458	Pharmacologic Substance
Chlorowodorek walacyklowiru	C0249458	Pharmacologic Substance
Febuksostat	C0249529	Pharmacologic Substance
Kinaza 5 cyklinozależna	C0249586	Enzyme
Receptory wapniowe	C0249742	Receptor
Kinaza białkowa zależna od wapnia z kalmoduliną typu 1	C0249866	Enzyme
Kinaza białkowa typu 1A zależna od wapnia z kalmoduliną	C0249866	Enzyme
Izoforma alfa kinazy białkowej typu 1 zależnej od wapnia z kalmoduliną	C0249866	Enzyme
Kinaza białkowa typu 1B zależna od wapnia z kalmoduliną	C0249866	Enzyme
Kinaza białkowa typu 1D zależna od wapnia z kalmoduliną	C0249866	Enzyme
Izoforma gamma kinazy białkowej typu 1 zależnej od wapnia z kalmoduliną	C0249866	Enzyme
Kinaza CaM zależna od wapnia 1	C0249866	Enzyme
Kinaza białkowa typu 1alfa zależna od wapnia z kalmoduliną	C0249866	Enzyme
Izoforma beta kinazy białkowej typu 1 zależnej od wapnia z kalmoduliną	C0249866	Enzyme
Kinaza białkowa typu 1G zależna od wapnia z kalmoduliną	C0249866	Enzyme
Kinaza białkowa zależna od kalmoduliny 1	C0249866	Enzyme
Izoforma delta kinazy białkowej typu 1 zależnej od wapnia z kalmoduliną	C0249866	Enzyme
Kinaza białkowa typu 1beta zależna od wapnia z kalmoduliną	C0249866	Enzyme
Kinaza białkowa typu 1delta zależna od wapnia z kalmoduliną	C0249866	Enzyme
Kinaza białkowa typu 1gamma zależna od wapnia z kalmoduliną	C0249866	Enzyme
Inhibitor p16 kinazy cyklinozależnej	C0249880	Biologically Active Substance
Białko 2 wiążące regulacyjny składnik sterolowy	C0250036	Biologically Active Substance
Okludyna	C0250400	Receptor
Occludins	C0250400	Receptor
Fosfolipaza C gamma	C0250414	Enzyme
Fosfolipaza C beta	C0250416	Enzyme
Fosfolipaza C beta 3	C0250416	Enzyme
Fosfolipaza C beta 4	C0250416	Enzyme
Fosfolipaza C beta 2	C0250416	Enzyme
Fosfolipaza C beta 1	C0250416	Enzyme
Receptor melanokortyny typ 3	C0250457	Receptor
Lek złożony piperacylina i tazobaktam	C0250480	Pharmacologic Substance
Białko transportujące zredukowane foliany	C0250494	Biologically Active Substance
Białko przenoszące zredukowane foliany	C0250494	Biologically Active Substance
Receptory CXCR4	C0250501	Receptor
Syndekan 4	C0250564	Biologically Active Substance
Receptor cholecystokininy A	C0250571	Receptor
Fitochrom A	C0250581	Receptor
Chemokina CCL11	C0250604	Biologically Active Substance
Chemokina (motyw C-C) ligand 11	C0250604	Biologically Active Substance
Mała chemokina (motyw C-C) ligand 11	C0250604	Biologically Active Substance
Eotaksyna-1	C0250604	Biologically Active Substance
Receptory fosfolipazy A2	C0250850	Receptor
Uroplakina II	C0251054	Biologically Active Substance
Desmogleina 1	C0251058	Immunologic Factor
Białka dishevelled	C0251074	Biologically Active Substance
Białko dishevelled 1	C0251074	Biologically Active Substance
Białko dishevelled 2	C0251074	Biologically Active Substance
Białko dishevelled 3	C0251074	Biologically Active Substance
Karboksykinaza fosfoenolopirogronianowa ATP	C0251211	Enzyme
Transportery Slc26	C0251400	Biologically Active Substance
Rodzina Slc26	C0251400	Biologically Active Substance
Białka Slc26	C0251400	Biologically Active Substance
Transportery siarczanowe	C0251400	Biologically Active Substance
Białko kapsomeru	C0251842	Biologically Active Substance
Fosfataza 2 o podwójnej specyficzności	C0251982	Enzyme
Fosfataza PAC1	C0251982	Enzyme
Białka protoonkogenne c-maf	C0252023	Biologically Active Substance
Kinaza 6 cyklinozależna	C0252132	Enzyme
Integryna alfa4	C0252194	Receptor
Fosfataza białkowo-tyrozynowa niereceptorowa typu 2	C0252270	Enzyme
Izoforma TC45 fosfatazy białkowo-tyrozynowej	C0252270	Enzyme
Izoforma TC48 fosfatazy białkowo-tyrozynowej	C0252270	Enzyme
Fosfataza białkowo-tyrozynowa TC45	C0252270	Enzyme
Fosfataza białkowo-tyrozynowa TC48	C0252270	Enzyme
Fibrylina-2	C0252313	Biologically Active Substance
Kinaza chłoniaka anaplastycznego	C0252409	Enzyme
Kinaza ALK	C0252409	Enzyme
Receptor kinazy chłoniaka anaplastycznego	C0252409	Enzyme
Receptor kinazy tyrozynowej ALK	C0252409	Enzyme
Galektyna 1	C0252527	Biologically Active Substance
Galektyna 2	C0252528	Biologically Active Substance
Bozentan	C0252643	Pharmacologic Substance
4-t-butylo-N- (6- (2-hydroksyetoksy) -5- (2-metoksyfenoksy) -2,2`-bipirymidyn-4-ylo) benzenosulfonamid	C0252643	Pharmacologic Substance
Bozentan jednowodny	C0252643	Pharmacologic Substance
Bozentan bezwodny	C0252643	Pharmacologic Substance
Białko 2 obwódki zamykającej	C0252830	Biologically Active Substance
Kinaza 4 receptora sprzężonego z białkiem G	C0252901	Receptor
Kinaza 4alfa receptora sprzężonego z białkiem G	C0252901	Receptor
Kinaza 4beta receptora sprzężonego z białkiem G	C0252901	Receptor
Kinaza 4delta receptora sprzężonego z białkiem G	C0252901	Receptor
Kinaza 4gamma receptora sprzężonego z białkiem G	C0252901	Receptor
Ligand białka fas	C0253023	Biologically Active Substance
Czynnik transkrypcji STAT3	C0253050	Biologically Active Substance
Czynnik różnicowania wzrostu 5	C0253373	Biologically Active Substance
Białko morfogenetyczne chrząstkopochodne 1	C0253373	Biologically Active Substance
Czynnik różnicujący wzrost 5	C0253373	Biologically Active Substance
Czynnik różnicowania wzrostu 6	C0253375	Biologically Active Substance
Czynnik różnicujący wzrost 6	C0253375	Biologically Active Substance
Brewikan	C0253426	Biologically Active Substance
Kinaza JAK3	C0253457	Enzyme
Receptory CCR2	C0253486	Receptor
Antygeny CD192	C0253486	Receptor
Eptyfibatyd	C0253563	Pharmacologic Substance
Czynnik 3 aktywujący transkrypcję	C0253596	Amino Acid, Peptide, or Protein
Surogaty lekkich łańcuchów immunoglobulin	C0253781	Immunologic Factor
Białko łańcucha L surogatu	C0253781	Immunologic Factor
Lekki łańcuch pseudoimmunoglobuliny	C0253781	Immunologic Factor
Łańcuch lekki lambda surogatu	C0253781	Immunologic Factor
Łańcuch lekki psi lambda	C0253781	Immunologic Factor
Peptyd lambda5 podobny do łańcucha lekkiego immunoglobulin	C0253781	Immunologic Factor
Łańcuch lekki kappa surogatu immunoglobuliny	C0253781	Immunologic Factor
Łańcuch psiL immunoglobuliny	C0253781	Immunologic Factor
Integryna beta4	C0253906	Immunologic Factor
Integryna alfaV	C0253930	Biologically Active Substance
Interferon beta-1a	C0254119	Immunologic Factor
Neurofibromina 2	C0254123	Biologically Active Substance
Receptor limfotoksyny beta	C0254200	Receptor
Kinaza białkowa CDK9	C0254251	Enzyme
Receptory melanokortyny	C0254370	Receptor
Melanokortyny receptory	C0254370	Receptor
Interleukina 15	C0254610	Immunologic Factor
Integryna alfa1	C0254613	Biologically Active Substance
Integryna alfa1beta1	C0254616	Receptor
Receptor interferonu alfa-beta	C0254653	Receptor
Receptor czynnika wzrostu nerwów	C0254837	Receptor
Receptor NGF	C0254837	Receptor
Białko NGFR	C0254837	Receptor
Czynnik transkrypcji STAT4	C0255034	Biologically Active Substance
Karboksypeptydaza B2	C0255161	Enzyme
Trombinowy inhibitor fibrynolizy	C0255161	Enzyme
Karboksypeptydaza U	C0255161	Enzyme
Czynnik transkrypcji CDX2	C0255194	Biologically Active Substance
Białko Cdx-2	C0255194	Biologically Active Substance
Białko Cdx-3	C0255194	Biologically Active Substance
Białko CDX2	C0255194	Biologically Active Substance
Białko Cdx-2-3	C0255194	Biologically Active Substance
Metaloproteinaza macierzy 13	C0255672	Enzyme
MMP-13	C0255672	Enzyme
Receptory interleukiny 12	C0255732	Receptor
Receptory czynnika martwicy nowotworu typ I	C0255808	Receptor
Receptory czynnika martwicy nowotworu typ II	C0255813	Receptor
Fosfataza białkowo-tyrozynowa niereceptorowa typu 12	C0255873	Enzyme
Fosfataza białkowo-tyrozynowa PEP	C0255873	Enzyme
Receptor adenozynowy A2A	C0255998	Receptor
Białko wiążące CREB	C0256079	Amino Acid, Peptide, or Protein
Czynniki transkrypcji p300-CBP	C0256083	Biologically Active Substance
Metaloproteinazy macierzy błonowe	C0256102	Enzyme
Kinaza białkowa C-alfa	C0256371	Enzyme
Akwaporyna 3	C0256421	Amino Acid, Peptide, or Protein
Proteazy serynowe związane z białkiem wiążącym mannozę	C0256616	Enzyme
Białka szoku cieplnego HSP72	C0256926	Biologically Active Substance
Białka szoku termicznego HSP72	C0256926	Biologically Active Substance
Kinaza 1 kinaz kinazy MAP	C0257151	Enzyme
Iwabradyna	C0257190	Pharmacologic Substance
Kompleks sygnalny COP9	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 (CSN)	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 1	C0257253	Biologically Active Substance
Supresor szlaku białka G1	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 7A	C0257253	Biologically Active Substance
Białko FUSCA 11	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 3	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 6	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 7B	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 4	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 5	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 8	C0257253	Biologically Active Substance
Kompleks sygnalny COP9 podjednostka 2	C0257253	Biologically Active Substance
Kinaza białkowa C beta	C0257291	Enzyme
Tamsulozyna	C0257343	Pharmacologic Substance
Chlorowodorek tamsulozyny	C0257343	Pharmacologic Substance
5-(2-((2-(2-etoksyfenoksy)etylo)amino)propylo)-2-metoksybenzenosulfonamid	C0257343	Pharmacologic Substance
Kinaza białkowa 14 aktywowana mitogenem	C0257535	Enzyme
Kwas zoledronowy	C0257685	Pharmacologic Substance
Kwas zoledronowy bezwodny	C0257685	Pharmacologic Substance
Kinaza białkowa C-epsylon	C0257694	Enzyme
Netryna-1	C0258174	Biologically Active Substance
Białko NTN1	C0258174	Biologically Active Substance
Białko netryna-1	C0258174	Biologically Active Substance
Białka zespołu Wiskotta-Aldricha	C0258432	Biologically Active Substance
Czynnik 1 związany z receptorem TNF	C0258439	Biologically Active Substance
Czynnik 1 związany z receptorem czynnika martwicy nowotworu	C0258439	Biologically Active Substance
Czynnik 2 związany z receptorem TNF	C0258441	Biologically Active Substance
Czynnik 2 związany z receptorem czynnika martwicy nowotworu	C0258441	Biologically Active Substance
Cyklina H	C0258442	Amino Acid, Peptide, or Protein
Receptor serotoninowy 5-HT2B	C0258875	Receptor
Ligand OX40	C0258911	Receptor
Inhibitor p15 kinazy cyklinozależnej	C0258920	Biologically Active Substance
Czynnik transkrypcji GATA5	C0259073	Biologically Active Substance
Czynnik transkrypcji GATA6	C0259075	Biologically Active Substance
Białko BRCA1	C0259275	Biologically Active Substance
Produkt genu BRCA1	C0259275	Biologically Active Substance
Ligand 4-1BB	C0259309	Biologically Active Substance
Kaspaza 2	C0259419	Enzyme
Kanały potasowe powolne	C0259540	Biologically Active Substance
Receptor PAR-2	C0259628	Receptor
Torbiele łojowe mnogie	C0259771	Neoplastic Process
Mnogie torbiele łojowe	C0259771	Neoplastic Process
Poród wywołany	C0259787	Therapeutic or Preventive Procedure
Poród indukowany	C0259787	Therapeutic or Preventive Procedure
Dermatolodzy	C0259831	Professional or Occupational Group
Dieta niskowęglowodanowa	C0259836	Therapeutic or Preventive Procedure
Substancje syntetyczne	C0259849	Pharmacologic Substance
Leki syntetyczne	C0259849	Pharmacologic Substance
Endokrynolodzy	C0259863	Professional or Occupational Group
Endodonci	C0259864	Professional or Occupational Group
Entomophthorales	C0259866	Fungus
Entomophaga	C0259866	Fungus
Zoophthora	C0259866	Fungus
Basidiobolus	C0259866	Fungus
Gastroenterolodzy	C0259901	Professional or Occupational Group
Gastrulacja	C0259902	Organism Function
Halogenacja	C0259913	Phenomenon or Process
Chlorowcowanie	C0259913	Phenomenon or Process
Jodacja	C0259913	Phenomenon or Process
Brominacja	C0259913	Phenomenon or Process
Chlorinacja	C0259913	Phenomenon or Process
Jodynacja	C0259913	Phenomenon or Process
Fluorinacja	C0259913	Phenomenon or Process
Dzieci niepełnosprawne	C0259916	Patient or Disabled Group
Dzieci inwalidzi	C0259916	Patient or Disabled Group
Dzieci upośledzone	C0259916	Patient or Disabled Group
Tetrahydroizochinoliny pochodne	C0259969	Pharmacologic Substance
Dieta ketogenna	C0259972	Therapeutic or Preventive Procedure
Wysokotłuszczowa dieta ketogeniczna	C0259972	Therapeutic or Preventive Procedure
Onkolodzy	C0259990	Professional or Occupational Group
Metabolizm wtórny	C0260000	Molecular Function
Aparat wrzeciona mitotycznego	C0260013	Cell Component
Nefrolodzy	C0260039	Professional or Occupational Group
Gluoksysomy	C0260080	Cell Component
Ortodonci	C0260083	Professional or Occupational Group
Otorynolaryngolodzy	C0260087	Professional or Occupational Group
Technicy farmaceutyczni	C0260119	Professional or Occupational Group
Technik farmacji	C0260119	Professional or Occupational Group
Pomoc apteczna	C0260119	Professional or Occupational Group
Pomocnicy aptekarscy	C0260119	Professional or Occupational Group
Fizjatrzy	C0260138	Professional or Occupational Group
Terapie umysł-ciało	C0260173	Therapeutic or Preventive Procedure
Techniki umysł-ciało	C0260173	Therapeutic or Preventive Procedure
Medycyna umysłowo-cielesna	C0260173	Therapeutic or Preventive Procedure
Radiolodzy	C0260194	Professional or Occupational Group
Dasyproctidae	C0260220	Mammal
Aguti	C0260220	Mammal
Akuczi	C0260220	Mammal
Notophthalmus	C0260223	Amphibian
Olfaktometria	C0260239	Diagnostic Procedure
Spektroskopia fotoelektronowa	C0260254	Laboratory Procedure
Spektrometria fotoelektronowa	C0260254	Laboratory Procedure
Spektroskopia fotoemisyjna	C0260254	Laboratory Procedure
Spektroskopia emisyjna fotoelektronowa	C0260254	Laboratory Procedure
Spektroskopia fotoelektronowa rentgenowska	C0260254	Laboratory Procedure
Spektroskopia fotoelektronowa w nadfiolecie	C0260254	Laboratory Procedure
Chirurdzy szczękowo-twarzowi	C0260272	Professional or Occupational Group
Chirurdzy jamy ustnej	C0260272	Professional or Occupational Group
Specjaliści chirurgii jamy ustnej i chirurgii szczękowo-twarzowej	C0260272	Professional or Occupational Group
Urolodzy	C0260314	Professional or Occupational Group
Pszenżyto	C0260325	Plant
Zaburzenia słuchu	C0260662	Finding
Wyspy Calleja	C0262264	Body Part, Organ, or Organ Component
Jądro nakrywkowe konarowo-mostowe	C0262306	Body Part, Organ, or Organ Component
Nadciśnienie białego fartucha	C0262534	Disease or Syndrome
Rak drobnokomórkowy	C0262584	Neoplastic Process
Rak owsianokomórkowy	C0262584	Neoplastic Process
Urazy nerwów obwodowych	C0262593	Injury or Poisoning
Uszkodzenie nerwów obwodowych	C0262593	Injury or Poisoning
Surowiczak	C0262627	Pathologic Function
Leczenie pijawkami	C0262711	Therapeutic or Preventive Procedure
Terapia pijawkami	C0262711	Therapeutic or Preventive Procedure
Kapreomycyna	C0262964	Antibiotic
Siarczan kapreomycyny	C0262964	Antibiotic
Obrzęk śluzowaty twardzinowy	C0263390	Disease or Syndrome
Trądzik skupiony	C0263442	Disease or Syndrome
Zapalenie skóry wokół ust	C0263449	Disease or Syndrome
Trądzik chlorowy	C0263454	Disease or Syndrome
Zespół nabytej hiperostozy	C0263859	Disease or Syndrome
Zespół SAPHO	C0263859	Disease or Syndrome
Zapalenie stawu typu Tailora	C0263957	Acquired Abnormality
Zapalenie kaletki stawu śródstopno-paliczkowego typu Tailora	C0263957	Acquired Abnormality
Paluch sztywny	C0264134	Disease or Syndrome
Paluch sztywniejący	C0264134	Disease or Syndrome
Wiotkość krtani	C0264303	Congenital Abnormality
Laryngomalacja	C0264303	Congenital Abnormality
Wiotkość oskrzeli	C0264353	Disease or Syndrome
Bronchomalacja	C0264353	Disease or Syndrome
Astma zawodowa	C0264423	Disease or Syndrome
Zapalenie płuc martwicze	C0264515	Disease or Syndrome
Pląsawica ciężarnych	C0264746	Disease or Syndrome
Pląsawica wywołana ciążą	C0264746	Disease or Syndrome
Choroby układu przewodzącego serca	C0264886	Disease or Syndrome
Wady układu przewodzącego serca	C0264886	Disease or Syndrome
Szlak przedsionkowo-komorowy dodatkowy	C0264897	Pathologic Function
Pęczek Kenta	C0264897	Pathologic Function
Dodatkowy szlak przedsionkowo-komorowy	C0264897	Pathologic Function
Zapalenie naczyń układowe	C0264939	Finding
Zespół Pallistera-Hall	C0265220	Disease or Syndrome
Zespół Walkera-Warburga	C0265221	Disease or Syndrome
Zespół Frasera	C0265233	Disease or Syndrome
Zespół skrzelo-uszno-nerkowy	C0265234	Disease or Syndrome
Zespół BOR	C0265234	Disease or Syndrome
Zespół Goldenhara	C0265240	Disease or Syndrome
Zespół Coffina-Lowry'ego	C0265252	Disease or Syndrome
Zespół Weilla-Marchesaniego	C0265313	Disease or Syndrome
Zespoły nerwowo-skórne	C0265316	Disease or Syndrome
Fakomatozy	C0265316	Disease or Syndrome
Zespoły dysplazji neurodermalnej	C0265316	Disease or Syndrome
Zgrubienia płytki paznokciowej dziedziczne	C0265334	Disease or Syndrome
Dziedziczne zgrubienia płytki paznokciowej	C0265334	Disease or Syndrome
Zgrubienia płytki paznokciowej wrodzone Jadassohna-Lewandowskiego	C0265334	Disease or Syndrome
Zgrubienia płytki paznokciowej wrodzone typu Jacksona-Lowlera	C0265334	Disease or Syndrome
Zespół Donohue	C0265344	Disease or Syndrome
Zespół Mendenhalla	C0265344	Disease or Syndrome
Leprechaunizm	C0265344	Disease or Syndrome
Zespół Rabsona-Mendenhalla	C0265344	Disease or Syndrome
Zespół CHARGE	C0265354	Disease or Syndrome
Zespół Halla-Hittnera	C0265354	Disease or Syndrome
Asocjacja CHARGE	C0265354	Disease or Syndrome
Plagiocefalia	C0265529	Congenital Abnormality
Skośnogłowie	C0265529	Congenital Abnormality
Zrost kości stępu	C0265654	Congenital Abnormality
Szczelina żołądkowa	C0265706	Disease or Syndrome
Wrodzona szczelina ściany brzucha	C0265706	Disease or Syndrome
Wrodzone wytrzewienie	C0265706	Disease or Syndrome
Wytrzewienie wrodzone	C0265706	Disease or Syndrome
Laryngocele	C0265761	Congenital Abnormality
Erytrokeratodermia zmiennopostaciowa	C0265961	Disease or Syndrome
Zespół Mendesa De Costy	C0265961	Disease or Syndrome
Choroba Greithera	C0265961	Disease or Syndrome
Zespół Nethertona	C0265962	Disease or Syndrome
Choroba Nothertona	C0265962	Disease or Syndrome
Rogowacenie wadliwe wrodzone	C0265965	Disease or Syndrome
Dyskeratoza wrodzona Engmana i Cole'a	C0265965	Disease or Syndrome
Zespół Zinssera, Engmana i Cole'a	C0265965	Disease or Syndrome
Plama mongolska	C0265985	Neoplastic Process
Znamię barwnikowe mongolskie	C0265985	Neoplastic Process
Plama błękitna	C0265985	Neoplastic Process
Wady wrodzone układu trawiennego	C0266015	Congenital Abnormality
Wrodzone wady układu trawiennego	C0266015	Congenital Abnormality
Zgryz otwarty	C0266061	Congenital Abnormality
Niedomykalność zwarcia	C0266061	Congenital Abnormality
Zgryz nieprawidłowy otwarty	C0266061	Congenital Abnormality
Tarczyca językowa	C0266284	Congenital Abnormality
Tarczyca ektopowa językowa	C0266284	Congenital Abnormality
Nerka jedyna	C0266294	Congenital Abnormality
Hipoplazja nerek jednostronna	C0266294	Congenital Abnormality
Nerka samotna	C0266294	Congenital Abnormality
Nerka jedna	C0266294	Congenital Abnormality
Nerka podkowiasta	C0266305	Congenital Abnormality
Gładkomózgowie	C0266463	Congenital Abnormality
Pachygyria	C0266463	Congenital Abnormality
Agyria	C0266463	Congenital Abnormality
Polimikrogyria	C0266464	Congenital Abnormality
Drobnozakrętowość	C0266464	Congenital Abnormality
Mikropoligyria	C0266464	Congenital Abnormality
Szczelina mózgu	C0266484	Congenital Abnormality
Szczelina mózgu wrodzona	C0266484	Congenital Abnormality
Schizencefalia	C0266484	Congenital Abnormality
Zatoka okostnej czaszki	C0266494	Congenital Abnormality
Ciało szkliste pierwotnie przetrwałe	C0266568	Congenital Abnormality
Pierwotnie przetrwałe ciało szkliste	C0266568	Congenital Abnormality
Przetrwałe hiperplastyczne ciało szkliste	C0266568	Congenital Abnormality
Zespół przetrwałego układu naczyniowego płodu	C0266568	Congenital Abnormality
Zapalenie przyzębia przewlekłe	C0266929	Disease or Syndrome
Zapalenie przyzębia dorosłych	C0266929	Disease or Syndrome
Przewlekłe zapalenie przyzębia	C0266929	Disease or Syndrome
Zapalenie jamy ustnej pęcherzykowe	C0266999	Disease or Syndrome
Pęcherzykowe zapalenie jamy ustnej	C0266999	Disease or Syndrome
Glossoptoza	C0267048	Disease or Syndrome
Opadnięcie języka	C0267048	Disease or Syndrome
Zapadanie się języka	C0267048	Disease or Syndrome
Rozszerzenie naczyń odźwiernika żołądka	C0267211	Acquired Abnormality
Żołądek arbuzowaty	C0267211	Acquired Abnormality
Rozszerzenie naczyń odźwiernika	C0267211	Acquired Abnormality
Zespół Chilaiditiego	C0267494	Disease or Syndrome
Zapalenie kątnicy	C0267537	Disease or Syndrome
Przepuklina pooperacyjna	C0267716	Pathologic Function
Przepuklina w bliźnie pooperacyjnej	C0267716	Pathologic Function
Ropień wątroby ropotwórczy	C0267830	Disease or Syndrome
Zapalenie pęcherzyka żółciowego bez kamicy	C0267841	Disease or Syndrome
Zespół Mirizziego	C0267878	Disease or Syndrome
Zapalenie trzustki ostre martwicze	C0267941	Disease or Syndrome
Ostre martwicze zapalenie trzustki	C0267941	Disease or Syndrome
Niewydolność trzustki	C0267963	Disease or Syndrome
Niewydolność trzustki zewnątrzwydzielnicza	C0267963	Disease or Syndrome
Aspartyloglukosaminuria	C0268225	Disease or Syndrome
Niedobór oksydazy cytochromu C	C0268237	Disease or Syndrome
Choroba Niemanna-Picka typu A	C0268242	Disease or Syndrome
Choroba Niemanna-Picka ostra neuropatyczna	C0268242	Disease or Syndrome
Choroba Niemanna-Picka klasyczna	C0268242	Disease or Syndrome
Neuropatyczna ostra choroba Niemanna-Picka	C0268242	Disease or Syndrome
Klasyczna choroba Niemanna-Picka	C0268242	Disease or Syndrome
Choroba Niemanna-Picka typu B	C0268243	Disease or Syndrome
Choroba Niemanna-Picka nieneuropatyczna	C0268243	Disease or Syndrome
Choroba Niemanna-Picka trzewna	C0268243	Disease or Syndrome
Trzewna choroba Niemanna-Picka	C0268243	Disease or Syndrome
Nieneuropatyczna choroba Niemanna-Picka	C0268243	Disease or Syndrome
Choroba Niemanna-Picka typu E	C0268243	Disease or Syndrome
Ziarniniakowatość tłuszczowa Farbera	C0268255	Disease or Syndrome
Choroba Farbera	C0268255	Disease or Syndrome
Lipogranulomatoza Farbera	C0268255	Disease or Syndrome
Sulfatydoza uogólniona	C0268263	Disease or Syndrome
Deficyt wielosulfatazowy	C0268263	Disease or Syndrome
Mukosalfatydoza	C0268263	Disease or Syndrome
Gangliozydozy GM2	C0268274	Disease or Syndrome
Gangliozydozy typu GM2	C0268274	Disease or Syndrome
Choroba Taya-Sachsa wariant AB	C0268275	Disease or Syndrome
Skrobiawica łańcuchów lekkich immunoglobulin	C0268381	Disease or Syndrome
Amyloidoza pierwotna	C0268381	Disease or Syndrome
Amyloidoza łańcuchów lekkich immunoglobulin	C0268381	Disease or Syndrome
Amyloidoza AL	C0268381	Disease or Syndrome
Amyloidoza układowa pierwotna	C0268381	Disease or Syndrome
Angiopatia amyloidowa mózgu rodzinna	C0268393	Disease or Syndrome
Akatalazja	C0268419	Disease or Syndrome
Akatalasemia	C0268419	Disease or Syndrome
Hipokatalasemia	C0268419	Disease or Syndrome
Zespół Alstroma	C0268425	Disease or Syndrome
Zespół Gitelmana	C0268450	Disease or Syndrome
Tyrozynemie	C0268483	Disease or Syndrome
Choroba niedoboru transaminazy tyrozynowej	C0268483	Disease or Syndrome
Niedobór prolidazy	C0268532	Disease or Syndrome
Choroba niedoboru karbamylotransferazy ornitynowej	C0268542	Disease or Syndrome
Argininobursztynuria	C0268547	Disease or Syndrome
Niedobór liazy argininobursztynianowej	C0268547	Disease or Syndrome
Hiperargininemia	C0268548	Disease or Syndrome
Argininemia	C0268548	Disease or Syndrome
Choroba niedoboru argininazy	C0268548	Disease or Syndrome
Hiperlizynemie	C0268553	Disease or Syndrome
Kwasica propionowa	C0268579	Disease or Syndrome
Glicynemia ketotyczna	C0268579	Disease or Syndrome
Acyduria propionowa	C0268579	Disease or Syndrome
Hiperglicynemia kwasicza	C0268579	Disease or Syndrome
Niedobór syntetazy holokarboksylazowej	C0268581	Disease or Syndrome
Niedobór dehydrogenazy acylo-CoA	C0268596	Disease or Syndrome
Niedobór flawoproteiny przenoszącej elektrony	C0268596	Disease or Syndrome
Zapalenie przedsionka pochwy	C0269084	Disease or Syndrome
Zespół zapalenia przedsionka pochwy	C0269084	Disease or Syndrome
Tyłopochylenie macicy	C0269185	Anatomical Abnormality
Retrowesja macicy	C0269185	Anatomical Abnormality
Ciąża rogowa	C0269286	Pathologic Function
Ciąża heterotopowa	C0269291	Pathologic Function
Ciąża pięcioracza	C0269695	Organism Function
Naczynia przodujące	C0269852	Anatomical Abnormality
Moczenie mimowolne nocne	C0270327	Mental or Behavioral Dysfunction
Mimowolne moczenie nocne	C0270327	Mental or Behavioral Dysfunction
Moczenie mimowolne dzienne	C0270328	Finding
Mimowolne moczenie dzienne	C0270328	Finding
Urazy mózgu	C0270611	Injury or Poisoning
Leukoencefalopatie	C0270612	Disease or Syndrome
Choroby istoty białej mózgu	C0270612	Disease or Syndrome
Ropień nadoponowy	C0270629	Disease or Syndrome
Zakrzepica zatoki bocznej	C0270639	Disease or Syndrome
Zespół Kluvera-Bucy'ego	C0270707	Mental or Behavioral Dysfunction
Choroba Alexandra	C0270726	Disease or Syndrome
